country,countryname,isic_code,isic_description,WIOD_sector,VA,VA_share,VA_country,GVCB_val,GVCF_val,GVC_val,GEXP_val,GVCB_share,GVCF_share,GVC_share,EU29_GVCB_val,OTH29_GVCB_val,EU29_GVCF_val,OTH29_GVCF_val,EU29_GVC_val,OTH29_GVC_val,DAVAX,DVA,DC,GEXP,VAX,EU29_DAVAX_val,OTH29_DAVAX_val,EU29_DVA_val,OTH29_DVA_val,EU29_DC_val,OTH29_DC_val,EU29_GEXP_val,OTH29_GEXP_val,EU29_VAX_val,OTH29_VAX_val,EU
TUR,Turkey,I,Accommodation and food service activities,36,21541.49833078201,.0287007092345974,750556.31,8.825459972329909,10.56734451915111,19.39280449148101,71.86709201700693,.12280252,.1470401,.26984262,3.5966389,5.2288218,5.8165379,4.7508063,9.4131756,9.9796276,52.47428752552591,63.04163204467702,63.0693340452877,71.86709201700693,62.88251122032612,19.874811,32.59948,25.691351,37.350281,25.702635,37.366699,29.287987,42.579109,25.583687,37.298824,
TUR,Turkey,J58,Publishing activities,37,0,0,750556.31,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TUR,Turkey,J59_J60,"Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",38,0,0,750556.31,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TUR,Turkey,J61,Telecommunications,39,13588.46883146575,.0181045295404542,750556.31,17.98542856528791,22.96922994821997,40.95465851350789,178.1253105181273,.10097065,.12894984,.22992049,6.1455455,11.839883,12.212624,10.756604,18.35817,22.596487,137.1706520046195,160.1398819528395,160.1903710964183,178.1253105181273,159.8871183412763,42.506496,94.664146,54.719131,105.42075,54.736382,105.45399,60.864677,117.26064,54.564884,105.32224,
TUR,Turkey,J62_J63,"Computer programming, consultancy and related activities; information service activities",40,1809.271450647601,.0024105739087468,750556.31,4.851601784585422,6.5443878888201,11.39598967340552,62.78384231686529,.077274688,.10423682,.18151151,.28462037,4.5669813,.93838066,5.6060076,1.223001,10.172988,51.38785264345977,57.93224053227986,57.94676730605916,62.78384231686529,57.87079070177997,2.4602287,48.927624,3.3986094,54.53363,3.399461,54.547306,3.6832297,59.100613,3.3849037,54.485889,
TUR,Turkey,K64,"Financial service activities, except insurance and pension funding",41,22843.5833544868,.0304355358047007,750556.31,102.8316016702776,468.6053103376068,571.4369120078844,2175.878150830707,.047259815,.21536377,.26262358,16.344427,86.487175,165.74229,302.86301,182.0867,389.35022,1604.441238822823,2073.04654916043,2073.389388957157,2175.878150830707,2066.38743656944,163.75523,1440.686,329.49753,1743.549,329.552,1743.8374,345.84195,1830.0363,326.55701,1739.8304,
TUR,Turkey,K65,"Insurance, reinsurance and pension funding, except compulsory social security",42,1236.988869619465,.0016480960297293,750556.31,17.58296556089524,76.21245039726851,93.79541595816377,380.293465373972,.046235256,.20040432,.24663956,1.3189791,16.263987,6.8870549,69.325394,8.2060337,85.589386,286.4980494158083,362.7104998130768,362.7653736106421,380.293465373972,361.8763846528953,20.321529,266.17651,27.208582,335.50192,27.212696,335.55267,28.527561,351.7659,27.084913,334.79147,
TUR,Turkey,K66,Activities auxiliary to financial services and insurance activities,43,760.9021658470549,.0010137842541224,750556.31,.0732218183148939,.1516292717689295,.2248510900838234,.8843641710237815,.082796,.1714557,.25425169,.04396233,.029259484,.075358823,.076270461,.11932114,.10552994,.6595130809399581,.8111423527088876,.8113655692323234,.8843641710237815,.8092384708559384,.4116506,.24786255,.48700932,.32413301,.48714343,.32422221,.53097171,.35339248,.48563403,.32360443,
TUR,Turkey,L68,Real estate activities,44,79083.36649943747,.105366333963412,750556.31,.0454128654349504,.0710007245981492,.1164135900330996,.8735064904099537,.051989157,.081282422,.13327157,.013501084,.031911787,.035271987,.035728741,.048773065,.067640528,.7570929003768541,.8280936249750035,.828261526256316,.8735064904099537,.827117314767328,.21091725,.5461756,.24618924,.58190441,.24623916,.58202237,.25969031,.61381614,.24559855,.58151877,
TUR,Turkey,M69_M70,Legal and accounting activities; activities of head offices; management consultancy activities,45,0,0,750556.31,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TUR,Turkey,M71,Architectural and engineering activities; technical testing and analysis,46,0,0,750556.31,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TUR,Turkey,M72,Scientific research and development,47,19.19540056124174,.0000255748974231,750556.31,.0001624337812781,.0000512469059904,.0002136806872685,.0014063646684442,.11549905,.036439274,.15193832,.000036771613,.00012566216,.000024134029,.000027112874,.000060905644,.00015277506,.0011926839811757,.0012439308871661,.0012443829532642,.0014063646684442,.0012432660404321,.0002574659,.00093521812,.00028159993,.00096233096,.00028170226,.00096268067,.00031837157,.001087993,.00028123724,.00096202875,
TUR,Turkey,M73,Advertising and market research,48,0,0,750556.31,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TUR,Turkey,M74_M75,"Other professional, scientific and technical activities; veterinary activities",49,27456.62952558925,.0365817051569687,750556.31,32.90219416454385,68.84192140878061,101.7441155733245,303.863085300836,.10827967,.22655572,.33483538,9.7788696,23.123325,30.829855,38.01207,40.608727,61.135395,202.1189697275115,270.960891136292,271.0751573922025,303.863085300836,270.4442333039225,49.702499,152.41647,80.532356,190.42853,80.566315,190.50883,90.311218,213.55186,80.193909,190.25032,
TUR,Turkey,N,Administrative and support service activities,50,17537.18664103751,.0233655842712688,750556.31,126.8114893659467,383.1460412105188,509.9575305764657,2039.911629804016,.06216519,.18782483,.24999002,90.480545,36.330952,288.8436,94.302437,379.32413,130.63339,1529.95409922755,1913.100140438069,1913.612872610096,2039.911629804016,1907.219016510335,1076.1615,453.79257,1365.0052,548.09503,1365.371,548.24194,1455.4857,584.42596,1360.0061,547.21289,
TUR,Turkey,O84,Public administration and defence; compulsory social security,51,34799.73664803088,.0463652577754298,750556.31,30.28825951474919,32.80106256333332,63.08932207808252,294.8636190467438,.10271955,.11124147,.21396102,7.0197878,23.268473,14.342061,18.459002,21.361849,41.72747,231.7742969686613,264.5753595319946,264.6795359412701,294.8636190467438,264.1657166055521,46.977505,184.7968,61.319565,203.2558,61.343716,203.33583,68.339363,226.52426,61.113655,203.05206,
TUR,Turkey,P85,Education,52,30033.169988323,.0400145461560753,750556.31,3.031939941694676,6.8964401710068,9.928380112701479,65.08262329782717,.046586014,.10596438,.1525504,1.3753144,1.6566256,4.7617755,2.1346655,6.1370893,3.7912912,55.1542431851257,62.05068335613251,62.0609275058991,65.08262329782717,61.9474114884059,23.384956,31.769287,28.14673,33.903954,28.151373,33.909554,29.522043,35.560577,28.065695,33.881718,
TUR,Turkey,Q,Human health and social work activities,53,12626.84672720366,.016823317064693,750556.31,3.783313180324291,4.454933844117958,8.238247024442249,28.51871001446225,.13266075,.15621091,.28887165,1.8571562,1.9261569,2.5702519,1.8846821,4.4274082,3.8108389,20.28046299002001,24.73539683413797,24.74780296392979,28.51871001446225,24.67537664337124,9.5718832,10.708579,12.142136,12.593262,12.148224,12.599579,13.999294,14.519418,12.101882,12.573497,
TUR,Turkey,R_S,Other service activities,54,10794.5408503597,.0143820533516208,750556.31,15.78247105336255,5.288670143871212,21.07114119723377,227.1385600101048,.069483891,.023283893,.092767783,2.401509,13.380962,4.4146109,.87405914,6.8161197,14.25502,206.0674188128711,211.3560889567423,211.410112658473,227.1385600101048,211.2649246281548,27.745977,178.32144,32.160591,179.19551,32.168808,179.24132,34.562099,192.57648,32.078613,179.18631,
TUR,Turkey,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,55,1577.445541838919,.0021017018006141,750556.31,0,0,0,.00001683891901,0,0,0,0,0,0,0,0,0,.00001683891901,.00001683891901,.00001683891901,.00001683891901,.00001683891901,0,.00001683892,0,.00001683892,0,.00001683892,0,.00001683892,0,.00001683892,
TUR,Turkey,U,Activities of extraterritorial organizations and bodies,56,0,0,750556.31,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TWN,Taiwan,A01,"Crop and animal production, hunting and related service activities",1,8432.270491811172,.0158087614190453,533392.25,66.14181072221486,32.59480491938768,98.73661564160255,326.8724320262846,.20234747,.099717207,.30206469,5.9312091,60.210606,13.912104,18.682701,19.843313,78.893295,228.1358163846821,260.7306213040698,260.9046431831056,326.8724320262846,260.3149225959064,9.468688,218.66713,23.380793,237.34985,23.396399,237.50824,29.312,297.56042,23.327467,236.98747,
TWN,Taiwan,A02,Forestry and logging,2,64.22980582904059,.0001204175882793,533392.25,4.844689119376323,5.875887434272232,10.72057655364856,34.92519065782395,.13871618,.1682421,.30695829,.03615668,4.8085327,.074573651,5.8013134,.11073034,10.609846,24.2046141041754,30.08050153844763,30.09583220955592,34.92519065782395,30.01491944206199,.14992188,24.054693,.22449555,29.856007,.22460993,29.871222,.26065224,34.664536,.22425993,29.790659,
TWN,Taiwan,A03,Fishing and aquaculture,3,1359.169758646855,.0025481619053013,533392.25,390.6067375744055,46.82508611714195,437.4318236915475,1137.296744216085,.34345192,.041172266,.38462418,14.731078,375.87567,6.1782818,40.646805,20.909361,416.52246,699.8649205245378,746.6900066416798,747.8162357490863,1137.296744216085,745.8529054269441,21.981884,677.883,28.160162,718.52985,28.202637,719.61365,42.891243,1094.4055,28.13777,717.71515,
TWN,Taiwan,B,Mining and quarrying,4,564.572106323549,.001058455814645,533392.25,14.29117221029366,14.93940492353376,29.23057713382742,51.89290277339826,.27539742,.28788918,.5632866,.006320457,14.284851,.0074520963,14.931952,.013772553,29.216805,22.66232563957083,37.60173056310458,37.64863710279737,51.89290277339826,37.37575277295329,.0091777593,22.653147,.016629854,37.585102,.0166506,37.631989,.022950314,51.869953,.016591346,37.359161,
TWN,Taiwan,C10-C12,"Manufacture of food products, beverages and tobacco products",5,7060.071767803724,.0132361729011107,533392.25,720.8542799222722,34.90135536238037,755.7556352846524,2454.54596679379,.29368132,.014219068,.30790037,23.977711,696.87659,4.2206945,30.680662,28.198412,727.55725,1698.790331509137,1733.691686871518,1735.471525346858,2454.54596679379,1733.014623495558,53.446949,1645.3434,57.667645,1676.024,57.726852,1677.7448,81.64534,2372.9006,57.653999,1675.3605,
TWN,Taiwan,C13-C15,"Manufacture of textiles, wearing apparel and leather products",6,4948.128249378611,.0092767160447747,533392.25,3740.149155256105,1715.459738498176,5455.60889375428,9489.658806903702,.39412895,.18077148,.57490045,288.25296,3451.8962,174.72076,1540.7389,462.97366,4992.6357,4034.049913149421,5749.509651647595,5763.932131044121,9489.658806903702,5737.663020267547,268.3934,3765.6565,443.11414,5306.396,444.22571,5319.7061,731.367,8758.292,442.51266,5295.1504,
TWN,Taiwan,C16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",7,391.6885877136212,.0007343350097392,533392.25,74.93312485114018,15.64641911750251,90.5795439686427,168.9730760228045,.44346192,.092597112,.53605902,12.564862,62.368267,4.1771669,11.469253,16.742027,73.837517,78.39353205416181,94.03995117166434,94.25707309502525,168.9730760228045,93.85892232055211,11.591549,66.801987,15.768712,78.271233,15.805122,78.451958,28.333574,140.63948,15.753761,78.105164,
TWN,Taiwan,C17,Manufacture of paper and paper products,8,1627.595253438776,.0030514041352648,533392.25,580.6083314490637,203.9865086588165,784.5948401078801,1465.695997183884,.39613149,.13917382,.53530532,26.373554,554.23474,15.744202,188.24231,42.11776,742.47711,681.1011570760036,885.0876657348201,887.2663120308632,1465.695997183884,882.4011021540516,24.460024,656.64117,40.204227,844.88348,40.303188,846.96313,66.577782,1399.1183,40.14476,842.25635,
TWN,Taiwan,C18,Printing and reproduction of recorded media,9,1359.716722196082,.0025491873487169,533392.25,51.79034900464816,23.58621999442888,75.37656899907705,167.8355063023133,.30857801,.14053176,.44910979,.17037736,51.619968,.11419967,23.472021,.28457707,75.091995,92.45893730323625,116.0451572976652,116.241142621542,167.8355063023133,115.7820594921596,.26756001,92.191376,.38175964,115.6634,.38240442,115.85875,.55213702,167.28339,.38136223,115.4007,
TWN,Taiwan,C19,Manufacture of coke and refined petroleum products ,10,7912.096654733095,.0148335431673559,533392.25,13738.42606811948,1011.599048913547,14750.02511703302,17941.11706174328,.76575089,.056384396,.82213527,237.14464,13501.281,32.080837,979.51819,269.22546,14480.8,3191.091944710259,4202.690993623806,4236.292771569294,17941.11706174328,4187.783405004866,40.463547,3150.6284,72.54438,4130.1465,73.124397,4163.1685,309.68903,17631.428,72.435951,4115.3477,
TWN,Taiwan,C20,Manufacture of chemicals and chemical products ,11,12464.3551869759,.023368085450354,533392.25,23658.77418888411,4287.76243175752,27946.53662064164,36416.03326282532,.64968014,.11774381,.76742399,1236.9738,22421.801,419.4212,3868.3416,1656.3949,26290.139,8469.496642183682,12757.2590739412,12843.52351890865,36416.03326282532,12704.69876031393,247.57843,8221.918,666.99963,12090.26,671.50995,12172.016,1903.9731,34512.063,665.37457,12039.324,
TWN,Taiwan,C21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,12,1361.277167707879,.0025521128609888,533392.25,369.4414615984396,48.65342572905567,418.0948873274949,1018.946165435723,.3625721,.047748771,.41032088,78.593269,290.84818,23.689808,24.963615,102.28309,315.81183,600.8512781082281,649.504703837284,650.6451034883404,1018.946165435723,649.1460954061478,114.48282,486.36847,138.17262,511.33209,138.41525,512.22986,216.76591,802.18024,138.05638,511.08975,
TWN,Taiwan,C22,Manufacture of rubber and plastic products,13,5131.70400108728,.0096208825731021,533392.25,4208.880088278309,1252.77716978966,5461.657258067969,8743.580825939778,.48136801,.14327964,.62464768,469.77527,3739.1047,190.39638,1062.3809,660.17163,4801.4858,3281.923567871809,4534.700737661469,4551.439362608649,8743.580825939778,4521.15049283709,315.74542,2966.1782,506.14175,4028.5591,508.01004,4043.4294,975.91718,7767.6641,505.37158,4015.7791,
TWN,Taiwan,C23,Manufacture of other non-metallic mineral products,14,4082.133061521009,.0076531543565939,533392.25,937.8444004107957,161.0336292610214,1098.878029671817,2134.614600538399,.43935069,.075439207,.51478988,52.613865,885.23047,16.50419,144.52943,69.118065,1029.76,1035.736570866582,1196.770200127602,1199.535184993214,2134.614600538399,1194.305558150954,50.635628,985.10089,67.139816,1129.6304,67.294945,1132.2402,119.75368,2014.8608,67.075668,1127.2299,
TWN,Taiwan,C24,Manufacture of basic metals,15,10097.0144193199,.0189298116272126,533392.25,9289.259820425679,2582.816413935268,11872.07623436095,16481.95962112823,.56360167,.15670566,.72030735,830.53717,8458.7227,443.94382,2138.8726,1274.481,10597.596,4609.883386767279,7192.699800702546,7227.059914297824,16481.95962112823,7158.102052140476,199.1434,4410.7397,643.08728,6549.6123,646.15924,6580.9004,1473.6243,15008.335,641.29651,6516.8052,
TWN,Taiwan,C25,"Manufacture of fabricated metal products, except machinery and equipment",16,8798.897326643799,.0164961108307272,533392.25,4833.498609457077,1737.730167917016,6571.228777374094,12036.13316238241,.40158236,.14437611,.54595846,1035.9574,3797.5413,649.2757,1088.4545,1685.2332,4885.9956,5464.904385008316,7202.634552925332,7221.298723883883,12036.13316238241,7188.127159426673,894.45563,4570.4492,1543.7314,5658.9033,1547.7316,5673.5669,2579.6887,9456.4443,1540.7487,5647.3779,
TWN,Taiwan,C26,"Manufacture of computer, electronic and optical products",17,81031.39365026959,.1519170869712823,533392.25,55094.30036629555,37266.76160396815,92361.06197026366,138222.4125862513,.39859167,.26961446,.6682061,3637.6501,51456.652,2445.1487,34821.613,6082.7983,86278.258,45861.35061598762,83128.11221995576,84163.13403634813,138222.4125862513,82652.25246142918,3043.4585,42817.891,5488.6074,77639.5,5556.9463,78606.188,9126.2578,129096.16,5477.7017,77174.547,
TWN,Taiwan,C27,Manufacture of electrical equipment,18,5293.844933719322,.0099248632533626,533392.25,5733.971070323071,1162.55752678551,6896.52859710858,12670.94153552091,.45252919,.091749892,.5442791,728.58801,5005.3833,312.94772,849.6098,1041.5356,5854.9927,5774.412938412332,6936.97046519784,7004.258051129131,12670.94153552091,6924.036582467428,568.49982,5205.9136,881.44745,6055.5234,889.99731,6114.2607,1610.0354,11060.905,879.91223,6044.1245,
TWN,Taiwan,C28,Manufacture of machinery and equipment n.e.c.,19,9108.088267931646,.0170757798331028,533392.25,8446.046109921537,1162.792553938222,9608.838663859759,18961.94827638044,.4454208,.061322421,.50674319,1014.7106,7431.335,307.02881,855.76367,1321.7395,8287.0996,9353.109612520679,10515.9021664589,10571.1556569774,18961.94827638044,10503.64030219399,956.35492,8396.7549,1263.3839,9252.5186,1270.0222,9301.1328,2278.0945,16683.854,1261.6893,9241.9512,
TWN,Taiwan,C29,"Manufacture of motor vehicles, trailers and semi-trailers",20,4752.725940905711,.0089103771709946,533392.25,2439.758335021786,1028.11281364286,3467.871148664646,6104.236753631681,.39968279,.16842611,.56810892,409.33713,2030.4211,305.16461,722.94818,714.50177,2753.3694,2636.365604967036,3664.478418609897,3677.310716596273,6104.236753631681,3658.911962179403,309.65338,2326.7122,614.81799,3049.6604,616.97095,3060.3396,1024.1552,5080.0815,613.47003,3045.4419,
TWN,Taiwan,C30,Manufacture of other transport equipment,21,3168.604212854879,.0059404768954044,533392.25,2644.970429487912,733.0207916433674,3377.991221131279,6248.996795331295,.42326322,.11730216,.54056537,1020.7225,1624.2479,348.64969,384.37106,1369.3722,2008.619,2871.005574200017,3604.026365843384,3619.044487418699,6248.996795331295,3598.219120578758,1042.1829,1828.8226,1390.8325,2213.1938,1396.6282,2222.4163,2411.5552,3837.4417,1388.3774,2209.842,
TWN,Taiwan,C31_C32,Manufacture of furniture; other manufacturing,22,611.2264493247668,.0011459230488122,533392.25,641.4274275430575,82.02721560570356,723.4546431487613,1531.308082577624,.41887549,.053566761,.47244227,120.13648,521.29095,14.960524,67.066689,135.097,588.3576,807.8534394288625,889.8806550345662,892.2849198078229,1531.308082577624,889.1453726866644,151.71014,656.14331,166.67067,723.20996,167.12096,725.16394,286.80716,1244.501,166.62123,722.52417,
TWN,Taiwan,C33,Repair and installation of machinery and equipment,23,4120.350432670921,.0077248040152663,533392.25,1608.996333771539,689.4431873138022,2298.439521085341,4272.919053642358,.37655669,.1613518,.53790849,82.570038,1526.4264,51.30542,638.13776,133.87546,2164.5642,1974.479532557018,2663.92271987082,2674.230871763702,4272.919053642358,2652.905926750507,85.401031,1889.0785,136.70645,2527.2163,137.23544,2536.9954,219.27649,4053.6426,136.46739,2516.4385,
TWN,Taiwan,D35,"Electricity, gas, steam and air conditioning supply",24,9220.985142446803,.0172874380995091,533392.25,6.716030044669371,1.568234068125247,8.284264112794618,12.15871014147649,.55236369,.12898029,.68134397,.80192369,5.9141064,.25599581,1.3122382,1.0579196,7.2263446,3.874446028681868,5.442680096807115,5.459386661352768,12.15871014147649,5.422834748909404,.39388421,3.4805617,.64988023,4.7927999,.65187508,4.8075118,1.4518034,10.706906,.64900744,4.7738271,
TWN,Taiwan,E36,"Water collection, treatment and supply",25,730.0908201478285,.0013687691353308,533392.25,.2934291639079711,.395959273465867,.6893884373738379,1.916376625481955,.15311664,.20661871,.35973537,.0014181838,.29201096,.0022550554,.39370424,.0036732391,.68571514,1.226988188108117,1.622947461573984,1.624099861343187,1.916376625481955,1.617187718421348,.0055888742,1.2213993,.0078439293,1.6151036,.0078494987,1.6162504,.0092621138,1.9071145,.0078350073,1.6093527,
TWN,Taiwan,E37-E39,"Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",26,2618.77118439651,.0049096538002901,533392.25,60.89633502071223,53.44503474309791,114.3413697638101,241.0460446372414,.25263363,.22172126,.47435489,8.5635061,52.332829,11.907714,41.537323,20.47122,93.870148,126.7046748734313,180.1497096165292,180.8470920491491,241.0460446372414,179.5472659224974,13.425718,113.27895,25.333433,154.81628,25.431501,155.41559,33.896942,207.14911,25.288403,154.25887,
TWN,Taiwan,F,Construction,27,14355.13852798034,.026912912761346,533392.25,.7133168138835534,.146068741751177,.8593855556347304,1.781374090481106,.40043068,.081997789,.48242846,.013960511,.69935626,.0034540591,.14261468,.01741457,.84197098,.9219885348463756,1.068057276597552,1.071238639423632,1.781374090481106,1.065702317496851,.01744917,.90453935,.02090323,1.0471541,.020965492,1.0502732,.034863736,1.7465104,.020892566,1.0448098,
TWN,Taiwan,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,28,1428.813394126882,.0026787293033382,533392.25,14.37815642841013,6.645221531219454,21.02337795962958,53.2405225604186,.27006039,.12481511,.3948755,1.0255853,13.352571,.92025,5.7249713,1.9458352,19.077541,32.21714460078902,38.86236613200847,38.93616715542203,53.2405225604186,38.8025085703326,1.8517795,30.365366,2.7720294,36.090336,2.7772934,36.158875,3.7976148,49.442909,2.7675874,36.034924,
TWN,Taiwan,G46,"Wholesale trade, except of motor vehicles and motorcycles",29,52182.84124579627,.0978320237976047,533392.25,4465.418247211258,7768.460343024167,12233.87859023543,36217.06326787894,.12329598,.21449725,.33779323,186.55836,4278.8594,511.75787,7256.7026,698.31628,11535.563,23983.18467764352,31751.64502066769,31767.703211334,36217.06326787894,31641.14399146423,814.77753,23168.408,1326.5353,30425.109,1327.2063,30440.498,1513.0936,34703.973,1324.249,30316.896,
TWN,Taiwan,G47,"Retail trade, except of motor vehicles and motorcycles",30,33413.23921405005,.0626429059036209,533392.25,117.5781408804383,268.6897703088031,386.2679111892413,1135.691204228669,.10353003,.236587,.34011704,12.152085,105.42606,40.720772,227.96899,52.87286,333.39508,749.4232930394271,1018.11306334823,1018.519481486386,1135.691204228669,1015.077682186705,64.504547,684.91876,105.22531,912.88782,105.26731,913.25214,117.37738,1018.3138,105.03998,910.03766,
TWN,Taiwan,H49,Land transport and transport via pipelines,31,6805.667251136801,.012759217102335,533392.25,828.0817109626411,491.5456808701614,1319.627391832803,2816.928569711691,.29396617,.17449704,.46846321,68.836258,759.24548,61.809788,429.73587,130.64603,1188.9814,1497.301177878888,1988.84685874905,1991.325874242452,2816.928569711691,1982.917392900047,103.51788,1393.7833,165.32765,1823.5193,165.53371,1825.7921,234.16391,2582.7646,165.05173,1817.8656,
TWN,Taiwan,H50,Water transport,32,755.4474289363897,.0014163075271701,533392.25,3873.603660793023,796.0213754029053,4669.625036195926,7063.422300155776,.54840326,.11269628,.66109949,44.738346,3828.8652,17.876657,778.14471,62.615017,4607.0103,2393.797263959848,3189.818639362754,3201.42696706699,7063.422300155776,3178.191000200535,18.964291,2374.833,36.84095,3152.9778,36.975021,3164.4519,81.579308,6981.8428,36.779499,3141.4114,
TWN,Taiwan,H51,Air transport,33,2250.84072548661,.0042198603633558,533392.25,3278.702854400196,445.0404468816962,3723.743301281893,6289.55882105391,.52129298,.070758611,.59205157,221.1548,3057.5481,55.291107,389.74933,276.44589,3447.2976,2565.815519772018,3010.855966653714,3020.53832166432,6289.55882105391,3004.446074779446,147.79689,2418.0186,203.088,2807.7681,203.74107,2816.7974,424.24277,5865.3164,202.88751,2801.5583,
TWN,Taiwan,H52,Warehousing and support activities for transportation,34,4443.163771642178,.0083300121930208,533392.25,344.8445757665449,403.1827997288982,748.027375495443,2045.269915960263,.16860589,.19712938,.36573529,69.077866,275.76669,145.65935,257.52347,214.7372,533.29016,1297.242540464819,1700.425340193718,1701.568200926838,2045.269915960263,1695.810899515913,194.96295,1102.2795,340.62228,1359.803,340.85123,1360.7169,409.70023,1635.5697,340.09,1355.7208,
TWN,Taiwan,H53,Postal and courier activities,35,1107.575714094688,.002076475159882,533392.25,19.60766661223235,7.953246797883966,27.56091341011632,68.6410577619133,.28565508,.1158672,.40152228,.74210769,18.865559,.64792037,7.3053265,1.3900281,26.170885,41.08014435179698,49.03339114968094,49.09973970409018,68.6410577619133,48.91529319936138,1.2078872,39.872257,1.8558075,47.177582,1.8583187,47.241421,2.5979149,66.043144,1.852917,47.062378,
TWN,Taiwan,I,Accommodation and food service activities,36,13113.06901620014,.0245842895753759,533392.25,916.0588208438267,593.4313017040333,1509.49012254786,5021.217583678537,.18243758,.11818474,.30062231,5.8252883,910.23352,4.3543239,589.07703,10.179612,1499.3105,3511.727461130676,4105.15876283471,4107.871473820733,5021.217583678537,4094.963082758392,21.750694,3489.9768,26.105017,4079.0537,26.122267,4081.7493,31.930307,4989.2876,26.088444,4068.8748,
TWN,Taiwan,J58,Publishing activities,37,1927.855155623012,.0036143292883355,533392.25,183.5264173755415,73.64719876615031,257.1736161416918,777.1691682042102,.23614731,.094763406,.33091074,1.4306209,182.09579,.79010683,72.857094,2.2207279,254.95288,519.9955520625184,593.6427508286687,594.5916863775062,777.1691682042102,592.2242186498823,3.8374438,516.15814,4.6275506,589.0152,4.6349473,589.95679,6.0581708,771.11102,4.6248651,587.59937,
TWN,Taiwan,J59_J60,"Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",38,1988.546687324334,.0037281133451628,533392.25,22.95411940011726,8.735182401353935,31.6893018014712,154.8650673085069,.14822012,.05640512,.20462525,.81445122,22.139669,.34255067,8.3926325,1.1570017,30.532299,123.1757655070357,131.9109479083896,132.069501453293,154.8650673085069,131.7542458118069,4.3378739,118.83789,4.6804247,127.23052,4.6860499,127.38345,5.4948769,149.37019,4.6789756,127.07527,
TWN,Taiwan,J61,Telecommunications,39,7238.068636133255,.0135698801781118,533392.25,87.10559678181781,60.00392812201983,147.1095249038376,607.8934575128877,.14329089,.098707967,.24199887,5.4602361,81.645355,5.8151574,54.18877,11.275393,135.83412,460.7839326090502,520.7878607310699,521.447789017582,607.8934575128877,519.8614335919848,26.830555,433.95337,32.64571,488.14212,32.687084,488.76071,38.105946,569.78754,32.620319,487.24109,
TWN,Taiwan,J62_J63,"Computer programming, consultancy and related activities; information service activities",40,4600.090412917573,.0086242171565148,533392.25,105.7703244875066,64.40901453827158,170.1793390257781,676.4342467968054,.15636453,.095218442,.25158298,.59395742,105.17637,.76402366,63.644993,1.357981,168.82137,506.2549077710273,570.6639223092986,572.1730998220132,676.4342467968054,569.7198356807361,2.440562,503.81436,3.2045856,567.45929,3.2130604,568.96002,3.7985435,672.63568,3.2017558,566.51807,
TWN,Taiwan,K64,"Financial service activities, except insurance and pension funding",41,22480.23168615408,.0421457802754783,533392.25,69.06089750422547,197.7558210377144,266.8167185419399,1163.579471879513,.059352111,.16995472,.22930683,1.7698938,67.291,7.6926184,190.0632,9.462512,257.35419,896.7627533375726,1094.518574375287,1094.783357112077,1163.579471879513,1091.484457575029,20.357727,876.40503,28.050344,1066.4683,28.057131,1066.7263,29.820236,1133.7592,28.017569,1063.4669,
TWN,Taiwan,K65,"Insurance, reinsurance and pension funding, except compulsory social security",42,9023.958387684843,.0169180537252501,533392.25,75.94376102499959,149.538005819643,225.4817668446426,828.4317961335682,.091671713,.18050732,.27217904,.41623104,75.527527,1.3574529,148.18056,1.7736843,223.70807,602.9500292889254,752.4880351085685,752.768418233765,828.4317961335682,750.016979472585,2.7667677,600.18323,4.1242213,748.36383,4.1257577,748.6427,4.540452,823.89136,4.1204562,745.89648,
TWN,Taiwan,K66,Activities auxiliary to financial services and insurance activities,43,3447.196899812798,.0064627805057411,533392.25,4.58836608368e-06,0,4.58836608368e-06,.0000737074013207,.062251091,0,.062251091,0,4.5883662e-06,0,0,0,4.5883662e-06,.000069119035237,.000069119035237,.0000691367615882,.0000737074013207,.000069119035237,0,.000069119036,0,.000069119036,0,.00006913676,0,.000073707401,0,.000069119036,
